,open_time,exit_time,direction,holding_time,returns,open_time_stamp,exit_time_stamp
39,1337,1338.0,-1.0,1.0,-0.0010005003335835344,2022-11-11 11:07:51,2022-11-11 11:07:54
40,1338,1350.0,1.0,12.0,0.002115443520844833,2022-11-11 11:07:54,2022-11-11 11:08:30
41,1350,1356.0,-1.0,6.0,-0.0017549326590686498,2022-11-11 11:08:30,2022-11-11 11:08:48
42,1356,1357.0,1.0,1.0,0.0,2022-11-11 11:08:48,2022-11-11 11:08:51
43,1357,1421.0,-1.0,64.0,0.00035788792147850996,2022-11-11 11:08:51,2022-11-11 11:12:03
44,1421,1423.0,1.0,2.0,0.0,2022-11-11 11:12:03,2022-11-11 11:12:09
45,1423,1424.0,-1.0,1.0,-0.0010005003335836456,2022-11-11 11:12:09,2022-11-11 11:12:12
46,1424,1441.0,1.0,17.0,0.0021122518414619955,2022-11-11 11:12:12,2022-11-11 11:13:03
47,1441,1486.0,-1.0,45.0,0.004137014743953274,2022-11-11 11:13:03,2022-11-11 11:15:18
48,1486,1530.0,1.0,44.0,0.006041401851942989,2022-11-11 11:15:18,2022-11-11 11:17:30
49,1530,1546.0,-1.0,16.0,0.001864615099938418,2022-11-11 11:17:30,2022-11-11 11:18:18
50,1546,1572.0,1.0,26.0,0.0024132741727281135,2022-11-11 11:18:18,2022-11-11 11:19:36
51,1572,1606.0,-1.0,34.0,0.0008089090864950037,2022-11-11 11:19:36,2022-11-11 11:21:18
52,1606,1611.0,1.0,5.0,0.0033147536754428225,2022-11-11 11:21:18,2022-11-11 11:21:33
53,1611,1627.0,-1.0,16.0,0.001710753021792523,2022-11-11 11:21:33,2022-11-11 11:22:21
54,1627,1651.0,1.0,24.0,0.002861663222546747,2022-11-11 11:22:21,2022-11-11 11:23:33
55,1651,1659.0,-1.0,8.0,0.001559549253740607,2022-11-11 11:23:33,2022-11-11 11:23:57
56,1659,1670.0,1.0,11.0,0.002860801469290471,2022-11-11 11:23:57,2022-11-11 11:24:30
57,1670,1803.0,-1.0,133.0,-0.0023527655835964925,2022-11-11 11:24:30,2022-11-11 13:01:03
58,1803,1807.0,1.0,4.0,0.0009004953332501659,2022-11-11 13:01:03,2022-11-11 13:01:15
59,1807,1846.0,-1.0,39.0,0.0012522602496804487,2022-11-11 13:01:15,2022-11-11 13:03:12
60,1846,1902.0,1.0,56.0,0.0031524457541612975,2022-11-11 13:03:12,2022-11-11 13:06:00
61,1902,1929.0,-1.0,27.0,0.0026031071697148133,2022-11-11 13:06:00,2022-11-11 13:07:21
62,1929,1931.0,1.0,2.0,-0.0004513653879383108,2022-11-11 13:07:21,2022-11-11 13:07:27
63,1931,1932.0,-1.0,1.0,-0.0010005003335836456,2022-11-11 13:07:27,2022-11-11 13:07:30
64,1932,1934.0,1.0,2.0,0.0031552877203392007,2022-11-11 13:07:30,2022-11-11 13:07:36
65,1934,1939.0,-1.0,5.0,0.0021547873867555963,2022-11-11 13:07:36,2022-11-11 13:07:51
66,1939,1942.0,1.0,3.0,0.002555047606279353,2022-11-11 13:07:51,2022-11-11 13:08:00
67,1942,1970.0,-1.0,28.0,0.002909867109706473,2022-11-11 13:08:00,2022-11-11 13:09:24
68,1970,1972.0,1.0,2.0,0.0031595602903682967,2022-11-11 13:09:24,2022-11-11 13:09:30
69,1972,1999.0,-1.0,27.0,0.0020083781211950665,2022-11-11 13:09:30,2022-11-11 13:10:51
70,1999,2001.0,1.0,2.0,-0.00015068183558996409,2022-11-11 13:10:51,2022-11-11 13:10:57
71,2001,2010.0,-1.0,9.0,-0.0010005003335834233,2022-11-11 13:10:57,2022-11-11 13:11:24
72,2010,2058.0,1.0,48.0,0.0021074823395647994,2022-11-11 13:11:24,2022-11-11 13:13:48
73,2058,2087.0,-1.0,29.0,0.0011069820059810757,2022-11-11 13:13:48,2022-11-11 13:15:15
74,2087,2098.0,1.0,11.0,0.0019570950921199027,2022-11-11 13:15:15,2022-11-11 13:15:48
75,2098,2104.0,-1.0,6.0,0.001861162888963329,2022-11-11 13:15:48,2022-11-11 13:16:06
76,2104,2119.0,1.0,15.0,0.002259887967437504,2022-11-11 13:16:06,2022-11-11 13:16:51
77,2119,2131.0,-1.0,12.0,0.001259387633853735,2022-11-11 13:16:51,2022-11-11 13:17:27
78,2131,2137.0,1.0,6.0,0.0024103657346316106,2022-11-11 13:17:27,2022-11-11 13:17:45
79,2137,2152.0,-1.0,15.0,0.0009574790554000384,2022-11-11 13:17:45,2022-11-11 13:18:30
80,2152,2169.0,1.0,17.0,0.0036117420751473864,2022-11-11 13:18:30,2022-11-11 13:19:21
81,2169,2195.0,-1.0,26.0,0.003063628087211802,2022-11-11 13:19:21,2022-11-11 13:20:39
82,2195,2227.0,1.0,32.0,0.0025608208616736505,2022-11-11 13:20:39,2022-11-11 13:22:15
83,2227,2242.0,-1.0,15.0,0.0020129116197716897,2022-11-11 13:22:15,2022-11-11 13:23:00
84,2242,2245.0,1.0,3.0,0.0030134119533549953,2022-11-11 13:23:00,2022-11-11 13:23:09
85,2245,2256.0,-1.0,11.0,0.0020129116197712465,2022-11-11 13:23:09,2022-11-11 13:23:42
86,2256,2263.0,1.0,7.0,0.0030134119533552165,2022-11-11 13:23:42,2022-11-11 13:24:03
87,2263,2268.0,-1.0,5.0,0.0014095023391306365,2022-11-11 13:24:03,2022-11-11 13:24:18
88,2268,2301.0,1.0,33.0,0.004363862165567224,2022-11-11 13:24:18,2022-11-11 13:25:57
89,2301,2320.0,-1.0,19.0,0.001254292053505372,2022-11-11 13:25:57,2022-11-11 13:26:54
90,2320,2328.0,1.0,8.0,0.004054972891237055,2022-11-11 13:26:54,2022-11-11 13:27:18
91,2328,2369.0,-1.0,41.0,-0.0011503691986073797,2022-11-11 13:27:18,2022-11-11 13:29:21
92,2369,2374.0,1.0,5.0,0.0023948522148012014,2022-11-11 13:29:21,2022-11-11 13:29:36
93,2374,2377.0,-1.0,3.0,0.0013943518812180166,2022-11-11 13:29:36,2022-11-11 13:29:45
94,2377,2397.0,1.0,20.0,-0.0004496739939369254,2022-11-11 13:29:45,2022-11-11 13:30:45
95,2397,2402.0,-1.0,5.0,0.002002504926186231,2022-11-11 13:30:45,2022-11-11 13:31:00
96,2402,2407.0,1.0,5.0,0.003452679253706755,2022-11-11 13:31:00,2022-11-11 13:31:15
97,2407,2442.0,-1.0,35.0,0.000949549035588423,2022-11-11 13:31:15,2022-11-11 13:33:00
98,2442,2445.0,1.0,3.0,0.002998502996256633,2022-11-11 13:33:00,2022-11-11 13:33:09
99,2445,2543.0,-1.0,98.0,0.006060296671551968,2022-11-11 13:33:09,2022-11-11 13:38:03
100,2543,2545.0,1.0,2.0,0.0025596641243439363,2022-11-11 13:38:03,2022-11-11 13:38:09
101,2545,2564.0,-1.0,19.0,0.0018607319474486744,2022-11-11 13:38:09,2022-11-11 13:39:06
102,2564,2570.0,1.0,6.0,0.00210906977847817,2022-11-11 13:39:06,2022-11-11 13:39:24
103,2570,2674.0,-1.0,104.0,0.006249191590891098,2022-11-11 13:39:24,2022-11-11 13:44:36
104,2674,2678.0,1.0,4.0,-0.00258025490350796,2022-11-11 13:44:36,2022-11-11 13:44:48
105,2678,2679.0,-1.0,1.0,-0.0010005003335836456,2022-11-11 13:44:48,2022-11-11 13:44:51
106,2679,2685.0,1.0,6.0,0.0028833770640585964,2022-11-11 13:44:51,2022-11-11 13:45:09
107,2685,2688.0,-1.0,3.0,-0.0003941641015771237,2022-11-11 13:45:09,2022-11-11 13:45:18
108,2688,2709.0,1.0,21.0,-0.0007584376548619307,2022-11-11 13:45:18,2022-11-11 13:46:21
109,2709,2740.0,-1.0,31.0,-0.0025168008515470634,2022-11-11 13:46:21,2022-11-11 13:47:54
110,2740,2769.0,1.0,29.0,0.007396818387937946,2022-11-11 13:47:54,2022-11-11 13:49:21
111,2769,2773.0,-1.0,4.0,-0.0011508875810285017,2022-11-11 13:49:21,2022-11-11 13:49:33
112,2773,2774.0,1.0,1.0,0.0,2022-11-11 13:49:33,2022-11-11 13:49:36
113,2774,2834.0,-1.0,60.0,-0.0006997032189678393,2022-11-11 13:49:36,2022-11-11 13:52:36
114,2834,2854.0,1.0,20.0,0.0015030815996860804,2022-11-11 13:52:36,2022-11-11 13:53:36
115,2854,2863.0,-1.0,9.0,0.0020079255214670876,2022-11-11 13:53:36,2022-11-11 13:54:03
116,2863,2922.0,1.0,59.0,0.003759120282617322,2022-11-11 13:54:03,2022-11-11 13:57:00
117,2922,2928.0,-1.0,6.0,0.0012532756936691352,2022-11-11 13:57:00,2022-11-11 13:57:18
118,2928,2930.0,1.0,2.0,0.0030039073354006175,2022-11-11 13:57:18,2022-11-11 13:57:24
119,2930,2950.0,-1.0,20.0,0.001552245252680359,2022-11-11 13:57:24,2022-11-11 13:58:24
120,2950,2969.0,1.0,19.0,0.0016525204692035464,2022-11-11 13:58:24,2022-11-11 13:59:21
121,2969,2970.0,-1.0,1.0,-0.0022006204896278885,2022-11-11 13:59:21,2022-11-11 13:59:24
122,2970,2993.0,1.0,23.0,-0.00014993627736355208,2022-11-11 13:59:24,2022-11-11 14:00:33
123,2993,2999.0,-1.0,6.0,0.002002955896268039,2022-11-11 14:00:33,2022-11-11 14:00:51
124,2999,3002.0,1.0,3.0,0.0028534974682297744,2022-11-11 14:00:51,2022-11-11 14:01:00
125,3002,3041.0,-1.0,39.0,-0.00040044030957755154,2022-11-11 14:01:00,2022-11-11 14:02:57
126,3041,3046.0,1.0,5.0,-0.0006004203122439229,2022-11-11 14:02:57,2022-11-11 14:03:12
127,3046,3065.0,-1.0,19.0,0.002609611890516141,2022-11-11 14:03:12,2022-11-11 14:04:09
128,3065,3086.0,1.0,21.0,0.0034599508002873176,2022-11-11 14:04:09,2022-11-11 14:05:12
129,3086,3161.0,-1.0,75.0,-0.002950842261543887,2022-11-11 14:05:12,2022-11-11 14:08:57
130,3161,3165.0,1.0,4.0,0.002993118068131886,2022-11-11 14:08:57,2022-11-11 14:09:09
131,3165,3170.0,-1.0,5.0,0.001842748869524403,2022-11-11 14:09:09,2022-11-11 14:09:24
132,3170,3255.0,1.0,85.0,0.0016470768116777488,2022-11-11 14:09:24,2022-11-11 14:13:39
133,3255,3400.0,-1.0,145.0,0.0016961305140162073,2022-11-11 14:13:39,2022-11-11 14:20:54
134,3400,3401.0,1.0,1.0,-0.00240312521778507,2022-11-11 14:20:54,2022-11-11 14:20:57
135,3401,3402.0,-1.0,1.0,-0.0014515264255712424,2022-11-11 14:20:57,2022-11-11 14:21:00
136,3402,3447.0,1.0,45.0,0.004050106788803806,2022-11-11 14:21:00,2022-11-11 14:23:15
137,3447,3453.0,-1.0,6.0,-0.0002517170713425692,2022-11-11 14:23:15,2022-11-11 14:23:33
138,3453,3454.0,1.0,1.0,-0.0034516429556320327,2022-11-11 14:23:33,2022-11-11 14:23:36
139,3454,3455.0,-1.0,1.0,-0.004452143289215443,2022-11-11 14:23:36,2022-11-11 14:23:39
140,3455,3562.0,1.0,107.0,0.0019456714960872947,2022-11-11 14:23:39,2022-11-11 14:29:00
141,3562,3599.0,-1.0,37.0,0.023060583244320344,2022-11-11 14:29:00,2022-11-14 10:02:12
142,3599,3601.0,1.0,2.0,0.0013775160975222254,2022-11-14 10:02:12,2022-11-14 10:02:18
143,3601,3608.0,-1.0,7.0,0.004367199081420764,2022-11-14 10:02:18,2022-11-14 10:02:39
144,3608,3638.0,1.0,30.0,0.004755704291863297,2022-11-14 10:02:39,2022-11-14 10:04:09
145,3638,3653.0,-1.0,15.0,-0.0008474430133180804,2022-11-14 10:04:09,2022-11-14 10:04:54
146,3653,3654.0,1.0,1.0,-0.00460264697159849,2022-11-14 10:04:54,2022-11-14 10:04:57
147,3654,3655.0,-1.0,1.0,-0.0010005003335835344,2022-11-14 10:04:57,2022-11-14 10:05:00
148,3655,3669.0,1.0,14.0,0.0007685804697764091,2022-11-14 10:05:00,2022-11-14 10:05:42
149,3669,3687.0,-1.0,18.0,-0.0017684905410566905,2022-11-14 10:05:42,2022-11-14 10:06:36
150,3687,3690.0,1.0,3.0,0.0029129955439541368,2022-11-14 10:06:36,2022-11-14 10:06:45
151,3690,3693.0,-1.0,3.0,0.0029878467234754633,2022-11-14 10:06:45,2022-11-14 10:06:54
152,3693,3695.0,1.0,2.0,-2.2204460492503136e-16,2022-11-14 10:06:54,2022-11-14 10:07:00
153,3695,3696.0,-1.0,1.0,-0.0010005003335835344,2022-11-14 10:07:00,2022-11-14 10:07:03
154,3696,3701.0,1.0,5.0,0.0030693701199692716,2022-11-14 10:07:03,2022-11-14 10:07:18
155,3701,3703.0,-1.0,2.0,-0.0016132454507944282,2022-11-14 10:07:18,2022-11-14 10:07:24
156,3703,3704.0,1.0,1.0,0.0,2022-11-14 10:07:24,2022-11-14 10:07:27
157,3704,3710.0,-1.0,6.0,0.0016062633904917187,2022-11-14 10:07:27,2022-11-14 10:07:45
158,3710,3715.0,1.0,5.0,0.002606763724075484,2022-11-14 10:07:45,2022-11-14 10:08:00
159,3715,3717.0,-1.0,2.0,0.001452736100714175,2022-11-14 10:08:00,2022-11-14 10:08:06
160,3717,3772.0,1.0,55.0,0.002606364066478326,2022-11-14 10:08:06,2022-11-14 10:10:51
161,3772,3774.0,-1.0,2.0,0.0005318321758714846,2022-11-14 10:10:51,2022-11-14 10:10:57
162,3774,3777.0,1.0,3.0,0.0026035698909536564,2022-11-14 10:10:57,2022-11-14 10:11:06
163,3777,3780.0,-1.0,3.0,0.003598618611643904,2022-11-14 10:11:06,2022-11-14 10:11:15
164,3780,3831.0,1.0,51.0,0.0024554954019762798,2022-11-14 10:11:15,2022-11-14 10:13:48
165,3831,3835.0,-1.0,4.0,0.0020698121796742246,2022-11-14 10:13:48,2022-11-14 10:14:00
166,3835,3841.0,1.0,6.0,0.002150208169860247,2022-11-14 10:14:00,2022-11-14 10:14:18
167,3841,3844.0,-1.0,3.0,0.001149707836277016,2022-11-14 10:14:18,2022-11-14 10:14:27
168,3844,3876.0,1.0,32.0,-0.003388267526154064,2022-11-14 10:14:27,2022-11-14 10:16:03
169,3876,3902.0,-1.0,26.0,0.0025540973354360183,2022-11-14 10:16:03,2022-11-14 10:17:21
170,3902,3915.0,1.0,13.0,0.0027829331504442335,2022-11-14 10:17:21,2022-11-14 10:18:00
171,3915,3926.0,-1.0,11.0,0.002401915568590629,2022-11-14 10:18:00,2022-11-14 10:18:33
172,3926,3974.0,1.0,48.0,0.0023210842142031137,2022-11-14 10:18:33,2022-11-14 10:20:57
173,3974,3983.0,-1.0,9.0,0.001010794534896159,2022-11-14 10:20:57,2022-11-14 10:21:24
174,3983,4000.0,1.0,17.0,0.006483505267881914,2022-11-14 10:21:24,2022-11-14 10:22:15
175,4000,4049.0,-1.0,49.0,0.004399497359834368,2022-11-14 10:22:15,2022-11-14 10:24:42
176,4049,4120.0,1.0,71.0,0.004476352307555324,2022-11-14 10:24:42,2022-11-14 10:28:15
177,4120,4125.0,-1.0,5.0,0.001003662828582869,2022-11-14 10:28:15,2022-11-14 10:28:30
178,4125,4148.0,1.0,23.0,0.0036968618813262026,2022-11-14 10:28:30,2022-11-14 10:29:39
179,4148,4160.0,-1.0,12.0,0.0019250541435189392,2022-11-14 10:29:39,2022-11-14 10:30:15
180,4160,4177.0,1.0,17.0,0.001232855757942792,2022-11-14 10:30:15,2022-11-14 10:31:06
181,4177,4185.0,-1.0,8.0,0.0006950684734106253,2022-11-14 10:31:06,2022-11-14 10:31:30
182,4185,4309.0,1.0,124.0,0.0006169031657710056,2022-11-14 10:31:30,2022-11-14 10:37:42
183,4309,4310.0,-1.0,1.0,-0.0010005003335836456,2022-11-14 10:37:42,2022-11-14 10:37:45
184,4310,4313.0,1.0,3.0,0.0012326657955279376,2022-11-14 10:37:45,2022-11-14 10:37:54
185,4313,4322.0,-1.0,9.0,0.001620733146290623,2022-11-14 10:37:54,2022-11-14 10:38:21
186,4322,4330.0,1.0,8.0,0.002621233479873844,2022-11-14 10:38:21,2022-11-14 10:38:45
187,4330,4357.0,-1.0,27.0,0.0005405694736409754,2022-11-14 10:38:45,2022-11-14 10:40:06
188,4357,4424.0,1.0,67.0,0.002926005013585353,2022-11-14 10:40:06,2022-11-14 10:43:27
189,4424,4458.0,-1.0,34.0,0.0037779287972405317,2022-11-14 10:43:27,2022-11-14 10:45:09
190,4458,4465.0,1.0,7.0,0.0033934939244634997,2022-11-14 10:45:09,2022-11-14 10:45:30
191,4465,4474.0,-1.0,9.0,0.0027020648342614365,2022-11-14 10:45:30,2022-11-14 10:45:57
192,4474,4479.0,1.0,5.0,-0.0003091667979485999,2022-11-14 10:45:57,2022-11-14 10:46:12
193,4479,4480.0,-1.0,1.0,-0.0013096671315322315,2022-11-14 10:46:12,2022-11-14 10:46:15
194,4480,4491.0,1.0,11.0,0.0032404935385222247,2022-11-14 10:46:15,2022-11-14 10:46:48
195,4491,4498.0,-1.0,7.0,0.0022399932049388793,2022-11-14 10:46:48,2022-11-14 10:47:09
196,4498,4512.0,1.0,14.0,0.004626068388782022,2022-11-14 10:47:09,2022-11-14 10:47:51
197,4512,4514.0,-1.0,2.0,0.0036255680551986144,2022-11-14 10:47:51,2022-11-14 10:47:57
198,4514,4520.0,1.0,6.0,-0.00046378604835335305,2022-11-14 10:47:57,2022-11-14 10:48:15
199,4520,4521.0,-1.0,1.0,-0.0010005003335834233,2022-11-14 10:48:15,2022-11-14 10:48:18
200,4521,4532.0,1.0,11.0,0.00416635121619858,2022-11-14 10:48:18,2022-11-14 10:48:51
201,4532,4534.0,-1.0,2.0,0.002084017843018123,2022-11-14 10:48:51,2022-11-14 10:48:57
202,4534,4548.0,1.0,14.0,0.0046232167414570185,2022-11-14 10:48:57,2022-11-14 10:49:39
203,4548,4550.0,-1.0,2.0,0.0030050511627886366,2022-11-14 10:49:39,2022-11-14 10:49:45
204,4550,4556.0,1.0,6.0,0.0,2022-11-14 10:49:45,2022-11-14 10:50:03
205,4556,4557.0,-1.0,1.0,-0.0013091899486292152,2022-11-14 10:50:03,2022-11-14 10:50:06
206,4557,4586.0,1.0,29.0,0.0010796638667354386,2022-11-14 10:50:06,2022-11-14 10:51:33
207,4586,4587.0,-1.0,1.0,-0.0006921438710722271,2022-11-14 10:51:33,2022-11-14 10:51:36
208,4587,4596.0,1.0,9.0,-0.0009256403005868405,2022-11-14 10:51:36,2022-11-14 10:52:03
209,4596,4597.0,-1.0,1.0,-0.0010005003335835344,2022-11-14 10:52:03,2022-11-14 10:52:06
210,4597,4613.0,1.0,16.0,0.0032359994337708064,2022-11-14 10:52:06,2022-11-14 10:52:54
211,4613,4620.0,-1.0,7.0,0.0019268571224290967,2022-11-14 10:52:54,2022-11-14 10:53:15
212,4620,4876.0,1.0,256.0,0.011505841436004284,2022-11-14 10:53:15,2022-11-14 11:06:03
213,4876,4915.0,-1.0,39.0,-0.0019152739909100124,2022-11-14 11:06:03,2022-11-14 11:08:00
214,4915,4924.0,1.0,9.0,0.002283279780304006,2022-11-14 11:08:00,2022-11-14 11:08:27
215,4924,4979.0,-1.0,55.0,0.00036884183550340156,2022-11-14 11:08:27,2022-11-14 11:11:12
216,4979,5019.0,1.0,40.0,0.0006088280248941204,2022-11-14 11:11:12,2022-11-14 11:13:12
217,5019,5020.0,-1.0,1.0,-0.0010005003335834233,2022-11-14 11:13:12,2022-11-14 11:13:15
218,5020,5033.0,1.0,13.0,-0.003200490425282471,2022-11-14 11:13:15,2022-11-14 11:13:54
219,5033,5034.0,-1.0,1.0,-0.006480800242399946,2022-11-14 11:13:54,2022-11-14 11:13:57
220,5034,5035.0,1.0,1.0,-0.0018234315947277212,2022-11-14 11:13:57,2022-11-14 11:14:00
221,5035,5048.0,-1.0,13.0,0.0014359254186463411,2022-11-14 11:14:00,2022-11-14 11:14:39
222,5048,5057.0,1.0,9.0,0.000762020916245931,2022-11-14 11:14:39,2022-11-14 11:15:06
223,5057,5058.0,-1.0,1.0,-0.0010005003335836456,2022-11-14 11:15:06,2022-11-14 11:15:09
224,5058,5065.0,1.0,7.0,0.0007614406824913157,2022-11-14 11:15:09,2022-11-14 11:15:30
225,5065,5071.0,-1.0,6.0,-0.0010005003335834233,2022-11-14 11:15:30,2022-11-14 11:15:48
226,5071,5076.0,1.0,5.0,0.0004565862646858149,2022-11-14 11:15:48,2022-11-14 11:16:03
227,5076,5080.0,-1.0,4.0,0.0009795475298395538,2022-11-14 11:16:03,2022-11-14 11:16:15
228,5080,5122.0,1.0,42.0,-0.003206844009579669,2022-11-14 11:16:15,2022-11-14 11:18:21
229,5122,5123.0,-1.0,1.0,-0.0010005003335835344,2022-11-14 11:18:21,2022-11-14 11:18:24
230,5123,5129.0,1.0,6.0,-0.0004589612258333534,2022-11-14 11:18:24,2022-11-14 11:18:42
231,5129,5130.0,-1.0,1.0,-0.0010005003335836456,2022-11-14 11:18:42,2022-11-14 11:18:45
232,5130,5161.0,1.0,31.0,0.0067104110276758454,2022-11-14 11:18:45,2022-11-14 11:20:18
233,5161,5165.0,-1.0,4.0,0.0018916548142798501,2022-11-14 11:20:18,2022-11-14 11:20:30
234,5165,5169.0,1.0,4.0,0.0028921551478634125,2022-11-14 11:20:30,2022-11-14 11:20:42
235,5169,5173.0,-1.0,4.0,0.002044105458678806,2022-11-14 11:20:42,2022-11-14 11:20:54
236,5173,5176.0,1.0,3.0,0.0054736338576795275,2022-11-14 11:20:54,2022-11-14 11:21:03
237,5176,5179.0,-1.0,3.0,0.002036707771866148,2022-11-14 11:21:03,2022-11-14 11:21:12
238,5179,5195.0,1.0,16.0,0.005762830628697148,2022-11-14 11:21:12,2022-11-14 11:22:00
239,5195,5250.0,-1.0,55.0,0.00081575565230753,2022-11-14 11:22:00,2022-11-14 11:24:45
240,5250,5271.0,1.0,21.0,-0.000909366537355766,2022-11-14 11:24:45,2022-11-14 11:25:48
241,5271,5282.0,-1.0,11.0,0.004320682879696728,2022-11-14 11:25:48,2022-11-14 11:26:21
242,5282,5307.0,1.0,25.0,-0.0007624857403343706,2022-11-14 11:26:21,2022-11-14 11:27:36
243,5307,5319.0,-1.0,12.0,0.0028206735937398256,2022-11-14 11:27:36,2022-11-14 11:28:12
244,5319,5343.0,1.0,24.0,0.0038211739273234352,2022-11-14 11:28:12,2022-11-14 11:29:24
245,5343,5358.0,-1.0,15.0,0.0012904514129722304,2022-11-14 11:29:24,2022-11-14 13:00:03
246,5358,5418.0,1.0,60.0,0.006857169726136824,2022-11-14 13:00:03,2022-11-14 13:03:03
247,5418,5422.0,-1.0,4.0,0.004481468625744474,2022-11-14 13:03:03,2022-11-14 13:03:15
248,5422,5426.0,1.0,4.0,0.0030492476744193413,2022-11-14 13:03:15,2022-11-14 13:03:27
249,5426,5431.0,-1.0,5.0,-0.0061629776356820236,2022-11-14 13:03:27,2022-11-14 13:03:42
250,5431,5432.0,1.0,1.0,0.0018157063544848766,2022-11-14 13:03:42,2022-11-14 13:03:45
251,5432,5434.0,-1.0,2.0,0.0052168219913082195,2022-11-14 13:03:45,2022-11-14 13:03:51
252,5434,5438.0,1.0,4.0,0.003492524998706208,2022-11-14 13:03:51,2022-11-14 13:04:03
253,5438,5454.0,-1.0,16.0,-0.0011520728992395624,2022-11-14 13:04:03,2022-11-14 13:04:51
254,5454,5455.0,1.0,1.0,0.0,2022-11-14 13:04:51,2022-11-14 13:04:54
255,5455,5469.0,-1.0,14.0,-0.0005457136964718161,2022-11-14 13:04:54,2022-11-14 13:05:36
256,5469,5472.0,1.0,3.0,0.0,2022-11-14 13:05:36,2022-11-14 13:05:45
